Séance,ISIN.,Val.,Ouv.,Clô.,+ haut,+ bas,CMP,Nb. Tr.,Qté,Cap.
12/01/2026,TN0007600018,SOTEMAIL,0,0,0,0,0,0,0,0
12/01/2026,TN0007650013,TAWASOL GP HOLDING,0.82,0.82,0.82,0.82,0.82,38,73182,60009.24
12/01/2026,TN0007730013,SANIMED,0,0,0,0,0,0,0,0
12/01/2026,TN0007700016,OFFICEPLAST,1.96,1.97,1.99,1.96,1.971,98,45038,88756.68
12/01/2026,TN0007540016,NEW BODY LINE,3.81,3.86,3.86,3.79,3.799,9,2933,11143.18
12/01/2026,TN0007510019,LAND OR,14.5,14.78,14.78,14.5,14.608,36,5439,79450.86
12/01/2026,TN0007400013,CARTHAGE CEMENT,1.86,1.83,1.86,1.82,1.842,62,72815,134138.23
12/01/2026,TN0007500010,AETECH,0,0,0,0,0,0,0,0
12/01/2026,TN0007720022,UMED D76/509 26716,0,0,0,0,0,0,0,0
12/01/2026,TN0006560098,STV02 3/10 010102,0,0,0,0,0,0,0,0
12/01/2026,TN0006660104,STPILDA1/56 300617,0,0,0,0,0,0,0,0
12/01/2026,TN0006660039,STPILDA0807 1/10,0,0,0,0,0,0,0,0
12/01/2026,TN0007180037,SITSDa1/9 28/03/07,0,0,0,0,0,0,0,0
12/01/2026,TN0001100312,SFBTDa1/2(11/4/02),0,0,0,0,0,0,0,0
12/01/2026,TN0007270036,Da TPR 11/149 2006,0,0,0,0,0,0,0,0
12/01/2026,TN0002200251,BTDa1/7(3/12/01),0,0,0,0,0,0,0,0
12/01/2026,TN0001900778,BHDA 1/15 28052007,0,0,0,0,0,0,0,0
12/01/2026,TN0006610141,ATTIJARI LS ROMPU,0,0,0,0,0,0,0,0
12/01/2026,TN0003600434,ATBDA1/7 09/11/05,0,0,0,0,0,0,0,0
12/01/2026,TN0007140031,ASSDa1/9(01/07/05),0,0,0,0,0,0,0,0
12/01/2026,TN0002300424,ALQDa1/12 06/09/05,0,0,0,0,0,0,0,0
12/01/2026,TN0003400272,ABDA 1/14 11122007,0,0,0,0,0,0,0,0
12/01/2026,TN0006170013,STE TUN. DU SUCRE,0,0,0,0,0,0,0,0
12/01/2026,TN0004300307,SITEX,0,0,0,0,0,0,0,0
12/01/2026,TN0007680010,BNA ASSURANCES,3,3.05,3.08,2.99,2.999,91,21938,65788.17
12/01/2026,TN0002400505,UBCI,33.49,33.49,33.49,33.49,33.49,2,370,12391.3
12/01/2026,TN0004100202,TUNINVEST-SICAR,42.99,42.99,42.99,42.99,42.99,1,10,429.9
12/01/2026,TN0001400704,SPDIT - SICAF,12.49,12.6,12.6,12.4,12.419,9,1105,13722.65
12/01/2026,TN0006670012,SIPHAT,3.6,3.6,3.6,3.6,3.6,1,6,21.6
12/01/2026,TN0002500650,PLAC. TSIE-SICAF,0,0,0,0,0,0,0,0
12/01/2026,TN0003200755,ICF,84,84,84.99,84,84.068,17,558,46909.9
12/01/2026,TN0001300557,BTE (ADP),3.77,3.75,3.77,3.75,3.75,3,1042,3907.6
12/01/2026,TN0007580012,BEST LEASE,0,0,0,0,0,0,0,0
12/01/2026,TN0003000452,ASTREE,0,0,0,0,0,0,0,0
12/01/2026,TN0006550016,BH ASSURANCE,0,0,0,0,0,0,0,0
12/01/2026,TN0003800703,ALKIMIA,0,0,0,0,0,0,0,0
12/01/2026,TN0002300358,AIR LIQUIDE TSIE,0,0,0,0,0,0,0,0
12/01/2026,TN0007200017,WIFACK INT BANK,0,0,0,0,0,0,0,0
12/01/2026,TN0007720014,UNIMED,9.78,9.78,9.85,9.56,9.753,65,14435,140780.79
12/01/2026,TN0003900107,UIB,25.46,24.4,25.46,24,24.78,7,722,17891.4
12/01/2026,TN0007690019,UADH,0.55,0.55,0.55,0.55,0.55,2,11,6.05
12/01/2026,TN0002100907,TUNISIE LEASING F,32,31.7,32,31.1,31.171,32,34574,1077692.84
12/01/2026,TN0001200401,TUNISAIR,0.34,0.34,0.34,0.34,0.34,8,10444,3550.96
12/01/2026,TN0007380017,TUNIS RE,10.1,10.1,10.1,10.1,10.1,15,4522,45672.2
12/01/2026,TN0007270010,TPR,11.45,11.3,11.45,11.3,11.385,108,35910,408837.05
12/01/2026,TN0007440019,TELNET HOLDING,6.78,6.74,6.78,6.5,6.501,22,2527,16428.78
12/01/2026,TN0002600955,STB,3.8,3.85,3.98,3.8,3.832,89,43773,167733.6
12/01/2026,TN0006060016,STAR,58.74,58.5,58.74,57.9,58.121,70,5452,316874.03
12/01/2026,TNNGTFLC2986,STA,37.7,37.7,37.7,37.7,37.7,3,352,13270.4
12/01/2026,TN0006560015,SOTUVER,13.5,13.49,13.5,13.45,13.475,55,25838,348165.87
12/01/2026,TN0006580013,SOTUMAG,8.99,8.9,8.99,8.9,8.906,2,388,3455.72
12/01/2026,TN0006660013,SOTRAPIL,22.29,22.5,22.5,22.29,22.324,7,478,10670.84
12/01/2026,TN0007630015,SOTIPAPIER,2.7,2.61,2.7,2.58,2.604,27,11433,29769.05
12/01/2026,TN0006530018,SOTETEL,5.12,5.15,5.28,5.12,5.146,20,1890,9726.2
12/01/2026,TN0006780019,SOMOCER,0.45,0.45,0.45,0.45,0.45,25,223200,100440
12/01/2026,TNQPQXRODTH8,SMART TUNISIE,18.79,18.4,18.79,18.4,18.433,5,235,4331.8
12/01/2026,TN0007180011,SITS,0,0,0,0,0,0,0,0
12/01/2026,TN0004000055,SIMPAR,0,0,0,0,0,0,0,0
12/01/2026,TN0006590012,SIAME,2.74,2.83,2.83,2.74,2.79,56,7179,20030.01
12/01/2026,TN0001100254,SFBT,12.62,12.72,12.74,12.57,12.608,50,13878,174978.02
12/01/2026,TN0007610017,SAH,13.6,13.7,13.9,13.6,13.675,60,16406,224354.38
12/01/2026,TN0005700018,POULINA GP HOLDING,18.89,18.88,18.89,18.75,18.843,26,2038,38402.67
12/01/2026,TN0007530017,ONE TECH HOLDING,8.3,8.4,8.45,8.26,8.285,90,55231,457587.81
12/01/2026,TN0007620016,MPBS,8,8.07,8.08,7.91,7.982,20,1244,9929.43
12/01/2026,TN0001000108,MONOPRIX,5.83,5.83,5.83,5.83,5.83,5,489,2850.87
12/01/2026,TN0006720049,BH LEASING,3.96,3.9,3.96,3.9,3.904,4,535,2088.6
12/01/2026,TN0006440010,MAGASIN GENERAL,0,0,0,0,0,0,0,0
12/01/2026,TN0007310139,HANNIBAL LEASE,0,0,0,0,0,0,0,0
12/01/2026,TN0007570013,EURO-CYCLES,12.3,12.32,12.39,12.28,12.299,49,6195,76190.73
12/01/2026,TN0007210016,ESSOUKNA,3.55,3.4,3.55,3.4,3.457,30,4309,14894.4
12/01/2026,TN0007410012,ENNAKL AUTOMOBILES,14.1,14.57,14.57,13.6,13.843,55,3168,43855.34
12/01/2026,TN0007670011,DELICE HOLDING,12.05,12.1,12.2,12.05,12.074,88,21199,255952.72
12/01/2026,TN0007550015,CITY CARS,18.8,19.69,19.7,18.8,18.974,29,2425,46011.16
12/01/2026,TN0007350010,CIMENTS DE BIZERTE,0.57,0.57,0.57,0.57,0.57,7,3710,2114.7
12/01/2026,TN0004200853,CIL,29.2,29.1,29.69,29.1,29.156,9,199,5802.12
12/01/2026,TN0007590011,CELLCOM,3.17,3.15,3.2,3.09,3.153,47,3688,11629.2
12/01/2026,TN0002200053,BT,6.14,6.15,6.32,6.12,6.154,140,33957,208962.5
12/01/2026,TN0003100609,BNA,11.85,11.9,11.9,11.85,11.898,18,26656,317152.33
12/01/2026,TN0001800457,BIAT,108.7,109.5,109.99,108,108.784,54,3100,337229.82
12/01/2026,TN0001900604,BH BANK,10.29,10.29,10.29,10.29,10.29,1,10,102.9
12/01/2026,TN0006610018,ATTIJARI LEASING,0,0,0,0,0,0,0,0
12/01/2026,TN0001600154,ATTIJARI BANK,65,65.1,65.3,65,65.04,50,5162,335734.59
12/01/2026,TN0004700100,ATL,6.09,6.1,6.1,6,6.054,17,2863,17331.38
12/01/2026,TN0007740012,ATELIER MEUBLE INT,4.5,4.4,4.5,4.4,4.441,36,7499,33304.54
12/01/2026,TN0003600350,ATB,3.73,3.71,3.73,3.71,3.728,2,2602,9701.46
12/01/2026,TN0007140015,ASSAD,0,0,0,0,0,0,0,0
12/01/2026,TN0007830011,ASSUR MAGHREBIA,57.5,57.5,57.5,57.5,57.5,1,250,14375
12/01/2026,TN0007300015,ARTES,11.8,11.69,11.8,11.69,11.753,5,280,3290.79
12/01/2026,TNDKJ8O68X14,ASSU MAGHREBIA VIE,6.61,6.6,6.61,6.6,6.601,3,58,382.85
12/01/2026,TN0003400058,AMEN BANK,48.8,49,49,48.4,48.637,88,8392,408160.35
08/01/2026,TN0005030010,STIP,3.53,3.53,3.53,3.53,3.53,1,22,77.66
08/01/2026,TN0007600018,SOTEMAIL,0,0,0,0,0,0,0,0
08/01/2026,TN0007650013,TAWASOL GP HOLDING,0,0,0,0,0,0,0,0
08/01/2026,TN0007730013,SANIMED,0,0,0,0,0,0,0,0
08/01/2026,TN0007700016,OFFICEPLAST,1.89,1.92,1.92,1.88,1.906,118,27269,51987.48
08/01/2026,TN0007540016,NEW BODY LINE,3.99,3.9,3.99,3.85,3.891,7,105,408.59
08/01/2026,TN0007510019,LAND OR,14.5,14.69,14.69,14.45,14.54,24,3486,50685.07
08/01/2026,TN0007400013,CARTHAGE CEMENT,1.86,1.84,1.89,1.82,1.849,103,88067,162843.98
08/01/2026,TN0007500010,AETECH,0,0,0,0,0,0,0,0
08/01/2026,TN0007720022,UMED D76/509 26716,0,0,0,0,0,0,0,0
08/01/2026,TN0006560098,STV02 3/10 010102,0,0,0,0,0,0,0,0
08/01/2026,TN0006660104,STPILDA1/56 300617,0,0,0,0,0,0,0,0
08/01/2026,TN0006660039,STPILDA0807 1/10,0,0,0,0,0,0,0,0
08/01/2026,TN0007180037,SITSDa1/9 28/03/07,0,0,0,0,0,0,0,0
08/01/2026,TN0001100312,SFBTDa1/2(11/4/02),0,0,0,0,0,0,0,0
08/01/2026,TN0007270036,Da TPR 11/149 2006,0,0,0,0,0,0,0,0
08/01/2026,TN0002200251,BTDa1/7(3/12/01),0,0,0,0,0,0,0,0
08/01/2026,TN0001900778,BHDA 1/15 28052007,0,0,0,0,0,0,0,0
08/01/2026,TN0006610141,ATTIJARI LS ROMPU,0,0,0,0,0,0,0,0
08/01/2026,TN0003600434,ATBDA1/7 09/11/05,0,0,0,0,0,0,0,0
08/01/2026,TN0007140031,ASSDa1/9(01/07/05),0,0,0,0,0,0,0,0
08/01/2026,TN0002300424,ALQDa1/12 06/09/05,0,0,0,0,0,0,0,0
08/01/2026,TN0003400272,ABDA 1/14 11122007,0,0,0,0,0,0,0,0
08/01/2026,TN0006170013,STE TUN. DU SUCRE,0,0,0,0,0,0,0,0
08/01/2026,TN0004300307,SITEX,2.65,2.65,2.65,2.65,2.65,1,1,2.65
08/01/2026,TN0007680010,BNA ASSURANCES,3.05,3.13,3.13,3.05,3.086,32,5976,18442.93
08/01/2026,TN0002400505,UBCI,0,0,0,0,0,0,0,0
08/01/2026,TN0004100202,TUNINVEST-SICAR,44.93,43,44.93,43,43.014,12,136,5849.93
08/01/2026,TN0001400704,SPDIT - SICAF,12.5,12.49,12.5,12.49,12.492,11,2246,28056.54
08/01/2026,TN0006670012,SIPHAT,0,0,0,0,0,0,0,0
08/01/2026,TN0002500650,PLAC. TSIE-SICAF,0,0,0,0,0,0,0,0
08/01/2026,TN0003200755,ICF,85,85.39,85.4,83.56,84.697,35,800,67757.33
08/01/2026,TN0001300557,BTE (ADP),3.6,3.6,3.6,3.6,3.6,1,5,18
08/01/2026,TN0007580012,BEST LEASE,0,0,0,0,0,0,0,0
08/01/2026,TN0003000452,ASTREE,0,0,0,0,0,0,0,0
08/01/2026,TN0006550016,BH ASSURANCE,0,0,0,0,0,0,0,0
08/01/2026,TN0003800703,ALKIMIA,13.1,13.1,13.1,13.1,13.1,12,134,1755.4
08/01/2026,TN0002300358,AIR LIQUIDE TSIE,150.02,150.02,150.02,150.02,150.02,16,154,23103.08
08/01/2026,TN0007200017,WIFACK INT BANK,0,0,0,0,0,0,0,0
08/01/2026,TN0007720014,UNIMED,9.8,9.62,9.8,9.6,9.705,51,10435,101274.75
08/01/2026,TN0003900107,UIB,24.7,24.69,24.7,24.69,24.699,3,1559,38506.3
08/01/2026,TN0007690019,UADH,0,0,0,0,0,0,0,0
08/01/2026,TN0002100907,TUNISIE LEASING F,31.9,31.9,31.9,31.62,31.728,32,2355,74718.63
08/01/2026,TN0001200401,TUNISAIR,0.35,0.35,0.35,0.35,0.35,18,67241,23534.35
08/01/2026,TN0007380017,TUNIS RE,10.09,10.09,10.09,10.09,10.09,10,1314,13258.26
08/01/2026,TN0007270010,TPR,11.19,11.18,11.19,10.95,11.053,115,34824,384917.94
08/01/2026,TN0007440019,TELNET HOLDING,6.5,6.58,6.6,6.5,6.551,9,2258,14791.31
08/01/2026,TN0002600955,STB,3.97,3.81,3.97,3.81,3.853,40,12966,49951.72
08/01/2026,TN0006060016,STAR,59.2,58.9,59.2,58,58.218,30,1270,73936.82
08/01/2026,TNNGTFLC2986,STA,37.8,37.8,37.8,37.8,37.8,10,522,19731.6
08/01/2026,TN0006560015,SOTUVER,13.46,13.6,13.65,13.44,13.511,42,10224,138140.65
08/01/2026,TN0006580013,SOTUMAG,8.89,9,9,8.89,8.916,15,1508,13445.97
08/01/2026,TN0006660013,SOTRAPIL,22.2,22.2,22.21,22.2,22.201,8,355,7881.5
08/01/2026,TN0007630015,SOTIPAPIER,2.65,2.6,2.65,2.58,2.605,77,9982,26008.04
08/01/2026,TN0006530018,SOTETEL,5.27,5.27,5.3,5.27,5.276,10,765,4036.29
08/01/2026,TN0006780019,SOMOCER,0.44,0.44,0.44,0.44,0.44,4,516,227.04
08/01/2026,TNQPQXRODTH8,SMART TUNISIE,18.78,18.5,18.78,18.5,18.668,4,500,9334
08/01/2026,TN0007180011,SITS,0,0,0,0,0,0,0,0
08/01/2026,TN0004000055,SIMPAR,0,0,0,0,0,0,0,0
08/01/2026,TN0006590012,SIAME,2.7,2.7,2.74,2.7,2.707,13,2064,5587.66
08/01/2026,TN0001100254,SFBT,12.65,12.63,12.75,12.54,12.596,66,22177,279335.81
08/01/2026,TN0007610017,SAH,13.93,13.7,13.93,13.6,13.784,75,12048,166070.54
08/01/2026,TN0005700018,POULINA GP HOLDING,18.8,18.8,18.88,18.6,18.67,108,59195,1105143.17
08/01/2026,TN0007530017,ONE TECH HOLDING,8.45,8.4,8.45,8.2,8.337,51,6252,52122.54
08/01/2026,TN0007620016,MPBS,8.17,8.17,8.2,8.02,8.131,25,2547,20709.61
08/01/2026,TN0001000108,MONOPRIX,5.99,5.99,5.99,5.99,5.99,3,153,916.47
08/01/2026,TN0006720049,BH LEASING,4,3.82,4,3.82,3.883,5,286,1110.52
08/01/2026,TN0006440010,MAGASIN GENERAL,9.66,9.66,9.66,9.66,9.66,3,300,2898
08/01/2026,TN0007310139,HANNIBAL LEASE,0,0,0,0,0,0,0,0
08/01/2026,TN0007570013,EURO-CYCLES,12.34,12.45,12.48,12.3,12.375,13,752,9305.84
08/01/2026,TN0007210016,ESSOUKNA,3.56,3.5,3.63,3.5,3.562,33,3296,11738.99
08/01/2026,TN0007410012,ENNAKL AUTOMOBILES,14.99,14.85,14.99,14.85,14.986,4,104,1558.5
08/01/2026,TN0007670011,DELICE HOLDING,12.25,12.17,12.25,12.15,12.201,69,12615,153921.91
08/01/2026,TN0007550015,CITY CARS,19.03,19,19.03,19,19.012,12,1000,19012.12
08/01/2026,TN0007350010,CIMENTS DE BIZERTE,0,0,0,0,0,0,0,0
08/01/2026,TN0004200853,CIL,28.25,29.79,29.79,28.25,29.086,15,1169,34001
08/01/2026,TN0007590011,CELLCOM,3.21,3.05,3.21,3.05,3.052,43,4960,15137.3
08/01/2026,TN0002200053,BT,5.95,5.99,6,5.92,5.957,91,49912,297316.14
08/01/2026,TN0003100609,BNA,11.92,11.95,11.99,11.9,11.941,55,17244,205909.84
08/01/2026,TN0001800457,BIAT,108.55,108,108.55,107.65,108.187,53,3396,367402.9
08/01/2026,TN0001900604,BH BANK,10.4,10.3,10.4,10.3,10.3,2,1134,11680.3
08/01/2026,TN0006610018,ATTIJARI LEASING,29.2,29.2,29.2,29.2,29.2,2,81,2365.2
08/01/2026,TN0001600154,ATTIJARI BANK,65.4,64.86,65.56,64.8,64.987,43,4259,276780.59
08/01/2026,TN0004700100,ATL,6.05,6.05,6.09,6,6.023,17,1898,11431.37
08/01/2026,TN0007740012,ATELIER MEUBLE INT,4.6,4.5,4.6,4.49,4.519,77,12603,56956.25
08/01/2026,TN0003600350,ATB,3.75,3.72,3.75,3.6,3.721,5,275,1023.15
08/01/2026,TN0007140015,ASSAD,3.55,3.55,3.55,3.55,3.55,50,14051,49881.05
08/01/2026,TN0007830011,ASSUR MAGHREBIA,0,0,0,0,0,0,0,0
08/01/2026,TN0007300015,ARTES,11.7,11.6,11.7,11.6,11.6,8,946,10973.8
08/01/2026,TNDKJ8O68X14,ASSU MAGHREBIA VIE,6.6,6.75,6.75,6.6,6.6,7,3855,25443.75
08/01/2026,TN0003400058,AMEN BANK,48.99,48.45,48.99,48,48.566,69,5254,255163.64
07/01/2026,TN0005030010,STIP,0,0,0,0,0,0,0,0
07/01/2026,TN0007600018,SOTEMAIL,0,0,0,0,0,0,0,0
07/01/2026,TN0007650013,TAWASOL GP HOLDING,0.79,0.79,0.79,0.79,0.79,101,137698,108781.42
07/01/2026,TN0007730013,SANIMED,0,0,0,0,0,0,0,0
07/01/2026,TN0007700016,OFFICEPLAST,1.9,1.9,1.93,1.88,1.887,19,6602,12456.88
07/01/2026,TN0007540016,NEW BODY LINE,4.02,3.98,4.02,3.86,3.869,12,1566,6058.74
07/01/2026,TN0007510019,LAND OR,14.5,14.65,14.65,14.22,14.399,19,4159,59883.44
07/01/2026,TN0007400013,CARTHAGE CEMENT,1.86,1.86,1.88,1.84,1.853,92,216525,401178.57
07/01/2026,TN0007500010,AETECH,0.34,0.34,0.34,0.34,0.34,1,1,0.34
07/01/2026,TN0007720022,UMED D76/509 26716,0,0,0,0,0,0,0,0
07/01/2026,TN0006560098,STV02 3/10 010102,0,0,0,0,0,0,0,0
07/01/2026,TN0006660104,STPILDA1/56 300617,0,0,0,0,0,0,0,0
07/01/2026,TN0006660039,STPILDA0807 1/10,0,0,0,0,0,0,0,0
07/01/2026,TN0007180037,SITSDa1/9 28/03/07,0,0,0,0,0,0,0,0
07/01/2026,TN0001100312,SFBTDa1/2(11/4/02),0,0,0,0,0,0,0,0
07/01/2026,TN0007270036,Da TPR 11/149 2006,0,0,0,0,0,0,0,0
07/01/2026,TN0002200251,BTDa1/7(3/12/01),0,0,0,0,0,0,0,0
07/01/2026,TN0001900778,BHDA 1/15 28052007,0,0,0,0,0,0,0,0
07/01/2026,TN0006610141,ATTIJARI LS ROMPU,0,0,0,0,0,0,0,0
07/01/2026,TN0003600434,ATBDA1/7 09/11/05,0,0,0,0,0,0,0,0
07/01/2026,TN0007140031,ASSDa1/9(01/07/05),0,0,0,0,0,0,0,0
07/01/2026,TN0002300424,ALQDa1/12 06/09/05,0,0,0,0,0,0,0,0
07/01/2026,TN0003400272,ABDA 1/14 11122007,0,0,0,0,0,0,0,0
07/01/2026,TN0006170013,STE TUN. DU SUCRE,0,0,0,0,0,0,0,0
07/01/2026,TN0004300307,SITEX,0,0,0,0,0,0,0,0
07/01/2026,TN0007680010,BNA ASSURANCES,3.09,3.06,3.09,3.02,3.06,51,11930,36507.01
07/01/2026,TN0002400505,UBCI,33.8,33.8,33.8,33.8,33.8,1,5,169
07/01/2026,TN0004100202,TUNINVEST-SICAR,43,43,43,43,43,8,174,7482
07/01/2026,TN0001400704,SPDIT - SICAF,12.65,12.65,12.65,12.5,12.503,7,1020,12753
07/01/2026,TN0006670012,SIPHAT,0,0,0,0,0,0,0,0
07/01/2026,TN0002500650,PLAC. TSIE-SICAF,0,0,0,0,0,0,0,0
07/01/2026,TN0003200755,ICF,85.84,85.49,85.84,84.2,84.482,6,22,1858.61
07/01/2026,TN0001300557,BTE (ADP),3.59,3.59,3.59,3.59,3.59,4,1229,4412.11
07/01/2026,TN0007580012,BEST LEASE,2.23,2.23,2.23,2.23,2.23,2,6250,13937.5
07/01/2026,TN0003000452,ASTREE,0,0,0,0,0,0,0,0
07/01/2026,TN0006550016,BH ASSURANCE,0,0,0,0,0,0,0,0
07/01/2026,TN0003800703,ALKIMIA,13.1,13.1,13.1,13.1,13.1,5,45,589.5
07/01/2026,TN0002300358,AIR LIQUIDE TSIE,150.01,150.01,150.01,150.01,150.01,6,286,42902.86
07/01/2026,TN0007200017,WIFACK INT BANK,7.55,7.55,7.55,7.55,7.55,2,389,2936.95
07/01/2026,TN0007720014,UNIMED,9.86,9.67,9.88,9.66,9.737,62,7983,77733.47
07/01/2026,TN0003900107,UIB,25.5,25.48,25.5,25.48,25.48,2,195,4968.62
07/01/2026,TN0007690019,UADH,0.55,0.55,0.55,0.55,0.55,7,36121,19866.55
07/01/2026,TN0002100907,TUNISIE LEASING F,31.71,31.9,31.99,31.65,31.794,14,1202,38216.24
07/01/2026,TN0001200401,TUNISAIR,0.35,0.35,0.35,0.35,0.35,15,22993,8047.55
07/01/2026,TN0007380017,TUNIS RE,10.12,10.12,10.12,10.12,10.12,1,500,5060
07/01/2026,TN0007270010,TPR,11.19,10.95,11.19,10.92,10.993,87,44435,488464.05
07/01/2026,TN0007440019,TELNET HOLDING,6.6,6.62,6.67,6.52,6.557,22,4924,32288.84
07/01/2026,TN0002600955,STB,3.99,3.86,3.99,3.79,3.849,106,47772,183852.86
07/01/2026,TN0006060016,STAR,60.1,59.97,60.1,58.01,59.273,52,1479,87665.14
07/01/2026,TNNGTFLC2986,STA,37.5,37.8,38,37.4,37.708,12,489,18439.4
07/01/2026,TN0006560015,SOTUVER,13.52,13.45,13.52,13.43,13.467,40,6116,82366.33
07/01/2026,TN0006580013,SOTUMAG,8.85,8.89,8.9,8.85,8.869,6,507,4496.75
07/01/2026,TN0006660013,SOTRAPIL,22.15,22.2,22.2,22.11,22.157,5,1007,22312.17
07/01/2026,TN0007630015,SOTIPAPIER,2.7,2.68,2.7,2.63,2.66,25,2757,7334.27
07/01/2026,TN0006530018,SOTETEL,5.31,5.27,5.31,5.27,5.277,26,2647,13967
07/01/2026,TN0006780019,SOMOCER,0.44,0.44,0.44,0.44,0.44,12,22241,9786.04
07/01/2026,TNQPQXRODTH8,SMART TUNISIE,18.79,18.79,18.79,18.34,18.421,22,1210,22289.15
07/01/2026,TN0007180011,SITS,0,0,0,0,0,0,0,0
07/01/2026,TN0004000055,SIMPAR,0,0,0,0,0,0,0,0
07/01/2026,TN0006590012,SIAME,2.57,2.65,2.69,2.57,2.627,50,10861,28533.65
07/01/2026,TN0001100254,SFBT,12.55,12.65,12.78,12.54,12.575,48,16280,204713.54
07/01/2026,TN0007610017,SAH,13.71,13.95,13.95,13.71,13.816,255,58439,807374.06
07/01/2026,TN0005700018,POULINA GP HOLDING,18.6,18.8,18.83,18.51,18.785,131,43771,822240.11
07/01/2026,TN0007530017,ONE TECH HOLDING,8.48,8.48,8.5,8.34,8.413,129,22878,192465.04
07/01/2026,TN0007620016,MPBS,8.17,8.1,8.2,8.1,8.128,58,5629,45754.57
07/01/2026,TN0001000108,MONOPRIX,6.23,6.23,6.23,6.23,6.23,3,2710,16883.3
07/01/2026,TN0006720049,BH LEASING,0,0,0,0,0,0,0,0
07/01/2026,TN0006440010,MAGASIN GENERAL,9.66,9.66,9.66,9.66,9.66,6,155,1497.3
07/01/2026,TN0007310139,HANNIBAL LEASE,7.6,7.6,7.6,7.6,7.6,3,1000,7600
07/01/2026,TN0007570013,EURO-CYCLES,12.23,12.3,12.3,12.2,12.224,53,4434,54203.32
07/01/2026,TN0007210016,ESSOUKNA,3.57,3.5,3.57,3.45,3.474,23,3046,10581.4
07/01/2026,TN0007410012,ENNAKL AUTOMOBILES,15,14.99,15,14.78,14.856,6,154,2287.76
07/01/2026,TN0007670011,DELICE HOLDING,12.25,12.25,12.26,12.15,12.234,63,9237,113007.07
07/01/2026,TN0007550015,CITY CARS,19.1,19.05,19.3,19.05,19.08,20,1534,29269.25
07/01/2026,TN0007350010,CIMENTS DE BIZERTE,0.53,0.53,0.53,0.53,0.53,2,200,106
07/01/2026,TN0004200853,CIL,28.25,28.79,28.79,28.25,28.252,8,227,6413.29
07/01/2026,TN0007590011,CELLCOM,3.24,3.09,3.24,3.06,3.09,59,6342,19598.71
07/01/2026,TN0002200053,BT,5.85,5.95,6,5.85,5.937,87,35696,211921.46
07/01/2026,TN0003100609,BNA,11.9,11.92,11.99,11.89,11.914,45,19517,232530.45
07/01/2026,TN0001800457,BIAT,107.62,108,108.55,107.61,107.883,54,1967,212204.96
07/01/2026,TN0001900604,BH BANK,10.11,10.4,10.4,10.1,10.103,8,747,7546.7
07/01/2026,TN0006610018,ATTIJARI LEASING,0,0,0,0,0,0,0,0
07/01/2026,TN0001600154,ATTIJARI BANK,64.5,64.9,65.35,64,64.701,52,3197,206848.11
07/01/2026,TN0004700100,ATL,6.01,6.05,6.05,6,6.009,15,5503,33066.39
07/01/2026,TN0007740012,ATELIER MEUBLE INT,4.67,4.63,4.67,4.58,4.635,16,1249,5788.71
07/01/2026,TN0003600350,ATB,3.72,3.72,3.73,3.72,3.72,7,23256,86512.42
07/01/2026,TN0007140015,ASSAD,3.51,3.51,3.51,3.51,3.51,62,35505,124622.55
07/01/2026,TN0007830011,ASSUR MAGHREBIA,59,58.99,59,58.99,58.991,4,213,12565.05
07/01/2026,TN0007300015,ARTES,11.69,11.69,11.7,11.55,11.647,23,4405,51303.46
07/01/2026,TNDKJ8O68X14,ASSU MAGHREBIA VIE,6.58,6.6,6.6,6.58,6.598,10,4107,27096.46
07/01/2026,TN0003400058,AMEN BANK,49.2,49,49.2,48.22,48.584,100,6617,321479.21
06/01/2026,TN0005030010,STIP,0,0,0,0,0,0,0,0
06/01/2026,TN0007600018,SOTEMAIL,0,0,0,0,0,0,0,0
06/01/2026,TN0007650013,TAWASOL GP HOLDING,0.76,0.76,0.76,0.76,0.76,31,49772,37826.72
06/01/2026,TN0007730013,SANIMED,0,0,0,0,0,0,0,0
06/01/2026,TN0007700016,OFFICEPLAST,1.95,1.9,1.95,1.88,1.888,7,1635,3086.61
06/01/2026,TN0007540016,NEW BODY LINE,4.05,4.04,4.05,3.9,4.048,6,1014,4105.16
06/01/2026,TN0007510019,LAND OR,14.59,14.69,14.69,14.32,14.566,37,9112,132724.49
06/01/2026,TN0007400013,CARTHAGE CEMENT,1.9,1.86,1.92,1.85,1.876,141,198979,373192.69
06/01/2026,TN0007500010,AETECH,0,0,0,0,0,0,0,0
06/01/2026,TN0007720022,UMED D76/509 26716,0,0,0,0,0,0,0,0
06/01/2026,TN0006560098,STV02 3/10 010102,0,0,0,0,0,0,0,0
06/01/2026,TN0006660104,STPILDA1/56 300617,0,0,0,0,0,0,0,0
06/01/2026,TN0006660039,STPILDA0807 1/10,0,0,0,0,0,0,0,0
06/01/2026,TN0007180037,SITSDa1/9 28/03/07,0,0,0,0,0,0,0,0
06/01/2026,TN0001100312,SFBTDa1/2(11/4/02),0,0,0,0,0,0,0,0
06/01/2026,TN0007270036,Da TPR 11/149 2006,0,0,0,0,0,0,0,0
06/01/2026,TN0002200251,BTDa1/7(3/12/01),0,0,0,0,0,0,0,0
06/01/2026,TN0001900778,BHDA 1/15 28052007,0,0,0,0,0,0,0,0
06/01/2026,TN0006610141,ATTIJARI LS ROMPU,0,0,0,0,0,0,0,0
06/01/2026,TN0003600434,ATBDA1/7 09/11/05,0,0,0,0,0,0,0,0
